ophio_kim_ID,PFAM annotation,GO annotation (terminal nodes only),SignalP/SmallSecretedProteins,Transcription factors,Transmembrane domains,MEROPS proteases,Secondary metabolism,Description Blastp result,# aminoacids,# blastp hits,e-value ,sim mean %,LD BH.Q,LD ADJ.P,LD PER,LD LAG,LD AMP,ZT4,ZT8,ZT12,ZT16,ZT20,ZT24,ZT28,ZT32,ZT36,ZT40,ZT44,ZT48,DD BH.Q,DD ADJ.P,DD PER,DD LAG,LD AMP,CT4,CT8,CT12,CT16,CT20,CT24,CT28,CT32,CT36,CT40,CT44,CT48,Clustered_Activity
Ophio5|6000,PF12824.2|MRP-L20,,,,,,,60S ribosomal L20,216,20,2.93E-134,68.9,1,0.032458965,28,18,30.77820262,134.6997455,88.2643964,149.6455437,337.9988686,171.1785174,164.0611161,169.4796397,122.3313108,159.4030717,160.0380976,157.6984113,187.1541039,1,0.984211769,20,16,45.87602389,162.0340353,92.15890292,113.2360864,181.0883999,164.1793777,157.0373981,89.78327781,78.7874301,89.51672695,94.10374862,99.11799038,82.03392176,day-active
Ophio5|6088,PF00282.14|Pyridoxal_deC,GO:0016831|carboxy-lyase activity;GO:0019752|carboxylic acid metabolic process;GO:0030170|pyridoxal phosphate binding,,,,,,glutamate decarboxylase,531,20,0,83.25,1,0.032458965,28,14,50.26284699,252.1400312,257.1335541,331.2935764,352.8898894,337.7539121,359.0235906,308.996041,293.9878894,314.5387317,430.8660493,422.001604,518.3028128,1,0.683105342,20,16,61.79189779,318.8633161,274.0816587,307.6773343,550.9939527,455.5174933,318.6732031,204.3587733,254.7861345,210.3388547,342.1730744,279.1036798,286.7188812,day-active
Ophio5|6123,PF00067.17|p450,"GO:0005506|iron ion binding;GO:0055114|oxidation-reduction process;GO:0016705|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen;GO:0020037|heme binding",,,1,,,P450 monooxygenase,529,20,0,61.9,1,0.032458965,28,16,10.92273378,16.56213852,13.84440297,22.79944327,51.49936917,29.28693947,34.46370906,21.72074112,15.22409984,28.18420678,24.6053183,35.46941862,42.89852211,1,1,28,16,4.130229868,20.93893474,14.82367259,21.46352862,27.28853053,25.66192325,24.84435522,19.80487097,15.43111017,16.30667272,13.57361462,21.01305673,19.01343072,day-active
Ophio5|6207,PF02141.16|DENN;PF03455.14|dDENN;PF03456.13|uDENN,,,,,,,dDENN domain,1123,20,0,86.1,1,0.032458965,24,16,3.478353568,8.089175109,7.69268427,9.603537914,35.77811617,14.45438738,18.74674393,12.3210586,9.964847357,11.5854774,12.69931188,13.60025111,12.36096945,1,1,28,16,3.730611203,10.72970233,9.647093182,9.841991729,15.15746247,13.8565334,17.22877891,8.620242223,8.557510889,8.055236565,8.511603004,10.18791238,6.679297613,day-active
Ophio5|6245,PF01231.13|IDO,GO:0020037|heme binding,,,,,,"Indoleamine 2,3-dioxygenase",483,20,0,84.15,1,0.032458965,28,18,6.934905115,36.68991002,20.71181342,34.87852407,96.04145162,43.03004446,44.63413778,38.23030844,24.43560234,36.49505962,28.64247369,38.42183918,45.99941614,1,1,28,12,5.313569591,32.46325083,17.70821895,33.37409102,35.65952355,39.34121292,31.82850131,25.85775827,19.46375192,24.03538956,18.06348651,24.87356533,25.01017664,day-active
Ophio5|636,PF02045.10|CBFB_NFYA,"GO:0003700|sequence-specific DNA binding transcription factor activity;GO:0006355|regulation of transcription, DNA-templated",,Heteromeric CCAAT factors,,,,CCAAT-binding complex subunit HAP2,303,20,2.14E-147,82.05,1,0.032458965,20,12,9.755369484,35.52115,29.40588649,44.53272151,79.24559163,44.28967758,37.93548454,42.72008886,46.17583635,66.16219221,42.33789823,41.84256779,53.6224544,1,1,28,18,7.665468002,45.35234665,36.87917821,32.84713169,65.85019963,51.31189405,40.8390764,44.31614576,37.24685692,33.03225119,32.99064925,22.96967289,30.34785803,--
Ophio5|6395,,,,,,,,hypothetical protein XA68_5718,685,18,0,62.5,1,0.032458965,28,16,11.53268532,10.27592811,6.804334846,25.19824311,35.72349076,28.75374374,33.62212041,22.95216931,8.808117723,15.57272842,11.44728983,37.15059513,34.58631964,1,1,28,14,11.96393247,8.748953959,8.802482014,16.92510754,30.18023891,39.26653635,24.99630014,13.27406536,8.898160852,14.09826522,7.992622574,14.40196249,7.829981334,day-active
Ophio5|6473,PF04622.7|ERG2_Sigma1R,,,,1,,,C-8 sterol isomerase,233,20,1.91E-141,81.9,1,0.032458965,28,16,40.64924682,93.54148994,81.26316223,143.0664944,275.4009147,151.3720639,149.9966327,99.45725249,85.57503179,123.0279968,115.1551298,123.0546845,191.0574126,1,1,28,12,28.88849822,139.6157255,65.57758765,92.12390116,216.9192847,134.4548132,90.45733783,96.74327661,62.1661331,71.52282308,78.72724677,81.63921272,93.53818091,day-active
Ophio5|6498,PF00083.19|Sugar_tr;PF07690.11|MFS_1,GO:0022857|transmembrane transporter activity;GO:0016021|integral component of membrane;GO:0055085|transmembrane transport,,,11,,,glucose transporter,548,20,0,89.85,1,0.032458965,24,4,0.975257969,2.412654823,2.447162227,2.293886955,0.536288078,1.187956553,0.537930088,3.489021878,3.221308148,2.147180041,2.220460933,1.18923893,1.987702009,1,1,24,10,0.953078044,1.95954679,3.114438832,0.820269098,3.609245459,1.271575867,0.216401796,2.315033906,2.57509838,1.624208157,3.321462948,0.52270234,0.36654422,night-active
Ophio5|6507,PF01184.14|Grp1_Fun34_YaaH,GO:0016020|membrane,,,6,,,GPR FUN34 family,279,20,9.23E-134,85.8,1,0.032458965,28,16,18.48824364,36.00011056,27.37426592,53.00809945,63.27602196,54.24549039,62.70353256,30.51074867,33.0935484,51.37523654,54.4717427,90.69733631,79.83470457,1,0.3029569,28,18,6.932837655,48.12750051,14.30008951,69.43718023,61.97072044,77.37507832,38.25790533,47.527257,33.31417495,47.37717026,33.4543143,119.0801269,95.14329912,day-active
Ophio5|6602,,,,,,,,hypothetical protein XA68_4947,546,20,0,72.25,1,0.032458965,28,18,26.15856545,54.25748433,35.36168345,68.84895912,167.996984,82.82511273,92.48434339,69.61536281,47.85641194,66.03149031,53.09720514,85.32090236,94.68907529,1,0.683105342,24,18,16.57884748,50.82396548,39.80482448,72.05386934,73.8368779,81.37035456,77.57410955,44.99386276,37.9464586,49.95772841,32.76524921,65.32687157,63.89869356,day-active
Ophio5|6834,PF04082.13|Fungal_trans;PF00172.13|Zn_clus,"GO:0000981|sequence-specific DNA binding RNA polymerase II transcription factor activity;GO:0006355|regulation of transcription, DNA-templated;GO:0003677|DNA binding;GO:0005634|nucleus;GO:0008270|zinc ion binding;GO:0006351|transcription, DNA-templated",,Zn2Cys6,,,,transcription factor C2H2 Cys6,754,20,0,61.95,1,0.032458965,24,18,30.74253912,27.68332518,21.05693961,25.53636558,202.3908588,53.44199568,68.5111679,35.36648182,21.34983308,28.93333992,39.97106681,74.30953617,73.84757402,1,1,28,16,27.79175257,25.42301936,30.21473002,29.09690288,92.34704742,68.90082766,57.85494844,19.0519264,18.05989155,18.31530922,17.9486458,50.49690325,28.8266209,day-active
Ophio5|6965,PF01432.15|Peptidase_M3,GO:0006508|proteolysis;GO:0004222|metalloendopeptidase activity,SignalP: has predicted secretion signal,,,M03A,,thimet oligopeptidase,780,20,0,67.45,1,0.032458965,28,4,0.420963959,3.506907587,67.44145781,3.090579448,4.435070497,2.096948661,3.062895402,6.450312444,74.77244997,13.56056057,22.39655162,1.354847107,0.907489069,1,0.11836677,24,4,25.19409298,2.319921694,109.7133628,0.376046096,0.213401005,0,0.050706183,37.19910932,83.16550571,18.98783001,37.18097928,1.294756738,1.605422527,night-active
Ophio5|7255,PF00933.16|Glyco_hydro_3;PF01915.17|Glyco_hydro_3_C;PF14310.1|Fn3-like,"GO:0005975|carbohydrate metabolic process;GO:0004553|hydrolase activity, hydrolyzing O-glycosyl compounds",SignalP: has predicted secretion signal,,,,,beta-glucosidase 1 precursor,873,20,0,82.55,1,0.032458965,28,0,0.433322978,1.258636066,15.88415482,0.617527266,0.554840513,0.746210695,0.963011799,1.205389195,4.763546281,0.864038822,1.167718319,0.154555079,0.476257884,1,0.461567736,24,4,2.176801842,0.615441183,31.42499724,0.291227766,0.678021603,0.247883546,0.090621347,5.850937354,9.357538201,2.684017559,3.515382409,0.375238424,0.690730355,night-active
Ophio5|7311,PF02837.13|Glyco_hydro_2_N;PF00703.16|Glyco_hydro_2;PF02836.12|Glyco_hydro_2_C,"GO:0005975|carbohydrate metabolic process;GO:0004553|hydrolase activity, hydrolyzing O-glycosyl compounds",SignalP: has predicted secretion signal,,,,,glycoside hydrolase family 2,632,20,0,83.8,1,0.032458965,24,6,0.560189755,1.41863871,2.340104455,1.823694487,1.668966774,0.663979508,0.769800901,1.755093754,2.095376982,3.84088278,1.433155431,1.138124396,1.70615864,1,0.192670121,24,6,1.291153938,2.012580172,2.495997861,0.247449817,1.374988714,0.380288256,0.218965798,3.495978718,2.71345132,3.142425332,1.637658272,0.151112999,0.758077054,night-active
Ophio5|7317,,,SignalP: has predicted secretion signal,,,,,hypothetical protein XA68_25,309,2,0,70.5,1,0.032458965,28,2,66.51418862,171.7783851,773.8136457,152.7752497,72.73959122,138.4321939,80.35660392,191.0529855,724.394917,297.9683084,183.6322857,75.96498473,60.67733054,1,0.069996234,24,4,202.5577737,268.3998558,1199.671537,22.16900911,11.82792282,5.590973401,8.495166625,337.9241374,534.2080017,188.3391475,321.7484866,22.74550072,48.83515029,night-active
Ophio5|7543,,,,,1,,,hypothetical protein XA68_7129,110,20,9.17E-75,77.4,1,0.032458965,20,12,19.82586721,92.02460091,98.53516512,102.3790975,159.4591639,99.49296669,81.81262402,116.1363366,117.5015678,127.2721021,144.1743469,96.13882879,117.8714491,1,1,28,6,14.45870525,111.2007961,120.1110026,92.25280271,185.3514832,105.1805369,94.54418997,90.25319782,85.70218805,64.88390796,105.9929122,64.87765298,66.79868335,--
Ophio5|7576,,,,,,,,metalloprotease 1,121,14,3.33E-71,51.86,1,0.032458965,28,4,0.510359288,1.840160458,18.49489914,0.860207608,0.425875827,1.187956553,0.847239889,1.256047876,10.871915,5.435049478,2.323738186,0.184537075,0.276638939,1,0.572336539,24,4,1.991955995,0.464103187,23.5948309,0,0.151790697,0,0.324602694,8.089000823,11.04645006,2.361348781,2.968841881,0.560038221,0.380642075,night-active
Ophio5|7589,PF00176.18|SNF2_N;PF00271.26|Helicase_C,GO:0003676|nucleic acid binding;GO:0004386|helicase activity;GO:0005524|ATP binding;GO:0003677|DNA binding,,,,,,DNA repair Rhp26 Rad26,1144,20,0,86.25,1,0.032458965,20,18,5.09287508,25.70471126,19.73644145,13.9447005,26.22799983,26.31536456,24.14173859,18.50229825,17.16691731,19.40004124,29.0923903,19.21022896,20.48577787,1,0.984211769,16,6,2.754325866,14.71146304,19.01592925,18.63896833,16.23802522,18.45889302,20.87294544,20.0845277,14.98946239,13.95793314,14.36577926,17.94939618,10.74773648,day-active
Ophio5|7633,,,,,,,,---NA---,111,,,,1,0.032458965,28,16,1.686179683,3.207136798,2.153032151,4.149623947,5.412171966,5.564303642,7.383090461,3.249463144,1.315846855,2.631254112,3.543700733,3.6182448,3.91740498,1,0.192670121,28,14,1.627844771,0.758311458,1.932444528,2.272616674,4.464272818,3.009030824,4.596606001,1.201531778,0.825776291,2.082243781,2.453316382,1.586108248,3.731651767,day-active
Ophio5|7723,PF12695.2|Abhydrolase_5;PF12697.2|Abhydrolase_6;PF07819.8|PGAP1;PF05057.9|DUF676,"GO:0006886|intracellular protein transport;GO:0016788|hydrolase activity, acting on ester bonds;GO:0006505|GPI anchor metabolic process",,,,,,catalytic,633,20,0,67.5,1,0.032458965,24,16,7.313727845,14.37647126,15.07801696,19.31958836,61.57241949,26.76874592,34.23704409,20.78620554,18.77053463,20.94627682,26.18090573,25.46087718,24.94870165,1,0.461567736,20,16,3.625217079,17.41484988,19.62924726,14.57651151,32.65558974,26.08459528,16.8650043,11.41476247,12.52470791,12.09548327,19.01021183,15.7771777,10.84049416,day-active
Ophio5|7772,PF00926.14|DHBP_synthase,"GO:0009231|riboflavin biosynthetic process;GO:0008686|3,4-dihydroxy-2-butanone-4-phosphate synthase activity",,,,,,"3,4-dihydroxy-2-butanone 4-phosphate synthase",257,20,0,83.05,1,0.032458965,28,18,22.9366353,53.68846446,50.27079721,91.40587003,161.2407698,95.94637006,91.91661457,74.39162624,58.69288995,70.81949052,66.9731968,87.78528813,96.62776554,1,0.984211769,24,18,21.06544798,61.88762035,51.42399672,84.61668762,69.26480134,90.03766651,107.5227551,47.40720731,38.97151985,49.50290094,42.16453836,83.0488927,81.47707538,day-active
Ophio5|7785,PF07690.11|MFS_1,GO:0016021|integral component of membrane;GO:0055085|transmembrane transport,,,9,,,MFS multidrug transporter,616,20,0,87.5,1,0.032458965,24,18,3.107260245,6.476649028,5.806556726,5.36997396,10.72259159,9.654216774,6.581361027,5.184505556,2.955856955,4.239005814,6.40967588,17.51457234,10.8488496,1,0.192670121,28,12,5.669774922,3.165981061,7.857563748,10.21813337,17.55802599,15.68402452,10.14107216,3.101955622,3.597547278,3.068277231,7.368263023,12.15891086,4.992559852,day-active
Ophio5|7874,PF00264.15|Tyrosinase,GO:0016491|oxidoreductase activity;GO:0008152|metabolic process,SignalP: has predicted secretion signal,,,,,tyrosinase precursor,599,20,0,75,1,0.032458965,24,2,0.869425221,1.945662991,2.526224391,1.099427248,0.20205442,0.99035978,0.221492714,4.629059776,2.364138183,1.381408409,0.874112848,0.337702848,1.424997914,1,0.005280534,24,6,0.815377503,1.085227953,2.380771659,0.522119113,0.246912867,0.200602055,0.165006369,1.39555691,1.673573283,1.623333583,0.770192658,0.045549775,0.515981479,night-active
Ophio5|7954,PF00248.16|Aldo_ket_red,,,,,,,"2,5-diketo-D-gluconic acid reductase A",313,20,0,88.8,1,0.032458965,28,2,20.78277715,36.82079031,53.3184013,19.33706002,20.35252439,13.98535094,11.00409661,69.96966699,57.3189595,34.13926514,14.35537367,8.532195097,6.84314285,1,0.039672068,24,4,17.9241377,27.22837234,67.6183265,3.803654365,2.53596814,2.376559377,1.072015902,34.19050937,35.55571801,23.54831258,26.33159957,2.045388001,8.67637646,night-active
Ophio5|7999,PF12697.2|Abhydrolase_6,,,,2,,,alpha beta hydrolase fold family,493,20,0,80.65,1,0.032458965,28,0,0.87098203,5.271649959,2.336083468,3.823918842,0.280468831,2.229703069,2.271720142,3.4509534,3.132461339,3.914922616,1.606860252,1.458365875,1.525807483,1,0.461567736,24,6,1.067720128,2.750797838,2.716375466,3.804916612,1.911825336,0.925855638,0.36074267,2.300368532,1.818713775,3.221304025,1.188282797,0.719206979,2.600797333,night-active
Ophio5|805,PF00722.16|Glyco_hydro_16,"GO:0005975|carbohydrate metabolic process;GO:0004553|hydrolase activity, hydrolyzing O-glycosyl compounds",SignalP: has predicted secretion signal,,,,,cell wall glucanase (Utr2),461,20,0,84.25,1,0.032458965,24,16,98.71026765,272.6552208,183.2780269,316.977726,653.5841955,418.3854414,378.0398007,244.5752228,216.7957379,357.8904267,281.3790426,368.3056457,439.0659158,1,1,28,16,105.5359461,296.2163706,164.2929203,275.5958272,456.4280545,396.3583978,403.2155642,255.6794895,187.604934,236.1509417,205.2405286,249.7843199,236.9829221,day-active
Ophio5|8106,,,SignalP: has predicted secretion signal; SSP: small secreted protein,,,,,hypothetical protein XA68_776,178,1,1.61E-20,100,1,0.032458965,20,6,0.576312608,1.379606332,1.53959841,1.423839249,0.387015649,0.728701841,0.494955785,1.605144981,1.543730947,1.234778466,0.712699589,1.257738726,1.885472101,1,1,24,10,0.720055497,1.107106486,1.571865493,0.875059966,2.172557349,1.075854596,0,1.002395226,2.140559772,0.996301987,1.60481031,0,0.172954686,night-active
Ophio5|8126,PF03663.9|Glyco_hydro_76,,SignalP: has predicted secretion signal,,,,,"related to endo-1,6-alpha-D-mannanase",414,20,0,75.95,1,0.032458965,28,0,0.531229485,3.137584434,1.867690541,2.420425814,0.959845438,1.082614864,1.601152148,1.800083071,1.953160633,2.973634165,1.741963734,0.650993442,1.789154008,1,0.11836677,24,6,0.809768259,1.705439423,2.451177831,1.13230651,1.47255264,0.928086616,0.954253702,2.918419355,2.228601075,2.049482752,1.715440502,0.197565291,0.596797855,night-active
Ophio5|8138,PF00160.16|Pro_isomerase;PF00400.27|WD40;PF00400.27|WD40,GO:0003755|peptidyl-prolyl cis-trans isomerase activity;GO:0005515|protein binding;GO:0006457|protein folding,,,,,,cyclophilin-type peptidyl-prolyl cis-trans isomerase,619,20,0,89.35,1,0.032458965,28,14,3.398818116,25.38293592,21.30807303,29.04132239,33.71608549,29.64066564,28.57970501,27.31093777,22.19536518,31.28221623,28.71540723,37.54674675,34.92938436,1,0.461567736,28,18,6.332717081,27.03176499,22.96990838,37.73784314,32.61639323,51.94946119,43.43393462,25.73259025,21.94966658,24.75934047,18.63369334,35.04394006,28.11266832,day-active
Ophio5|825,,,,,,,,PH domain,518,20,0,87.95,1,0.032458965,28,14,30.9937218,25.34812167,25.55429297,33.5374418,145.0920922,51.24235715,88.45482945,35.94741258,29.92220536,35.20506465,39.52011531,58.25753691,48.6415473,1,1,28,16,12.39623243,36.81974707,32.23570664,31.84021179,64.86814915,47.40238153,49.06316552,25.61209935,27.49405455,23.15460748,26.15839461,36.01855067,13.332007,day-active
Ophio5|8285,PF08429.6|PLU-1;PF02373.17|JmjC;PF01388.16|ARID;PF00628.24|PHD;PF00628.24|PHD;PF02928.11|zf-C5HC2;PF02375.12|JmjN,"GO:0003677|DNA binding;GO:0005515|protein binding;GO:0016706|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors;GO:0055114|oxidation-reduction process;GO:0005634|nucleus;GO:0005622|intracellular",,AT-rich interaction region;Transcription factor jumonji,,,,PHD transcription factor,1939,20,0,84.85,1,0.032458965,24,16,28.88651021,61.80681622,44.72979785,73.81721466,117.5813888,89.01284972,109.817762,65.09646165,55.43649235,91.49575832,65.44521127,121.6542596,106.4051278,1,0.192670121,28,18,25.63984855,62.96851567,46.09816539,98.01844376,85.49039831,122.0611803,168.929098,63.59392523,50.0505564,61.28691228,40.27577545,114.9192657,85.22471406,day-active
Ophio5|833,,,SignalP: has predicted secretion signal,,1,,,signal sequence receptor alpha chain,264,20,8.36E-156,79.45,1,0.032458965,24,6,13.16425444,59.21705793,90.21610947,62.40145391,48.75447893,51.4093802,39.17217052,62.23480236,85.43570184,68.80977735,76.65091548,46.47131015,57.56595347,1,0.3029569,28,4,14.85091357,77.34586097,94.4958082,29.03671859,57.16265806,28.70501857,9.265263301,72.67428435,85.65637242,51.81898219,78.3310677,16.96514274,43.80974821,night-active
Ophio5|8388,,,SignalP: has predicted secretion signal; SSP: small secreted protein,,,,,putative enterotoxin,199,1,7.70E-114,100,1,0.032458965,24,16,45.93574816,25.25620228,15.4157102,30.35918423,147.730646,80.29160752,402.3784301,16.28152059,25.05372412,36.46918199,32.81466879,113.4681569,59.68116264,1,1,28,16,44.22361233,37.22803716,11.03812315,46.10964415,177.2217102,63.67109223,106.0330929,29.38145708,25.10359925,20.37169327,24.54208497,52.54166585,8.978077732,day-active
Ophio5|8423,PF04687.7|Microvir_H;PF05840.8|Phage_GPA,GO:0019028|viral capsid;GO:0006260|DNA replication;GO:0046718|viral entry into host cell,,,,,,replication-associated A,847,20,0,99.1,1,0.032458965,20,18,15.50800325,76.16571695,47.4276422,47.5047333,67.927864,82.97624364,68.17169612,54.23408843,40.81918322,71.24244624,81.78928154,85.85935616,40.07806634,1,1,24,22,9.734868881,238.6678004,112.6833927,121.4942853,116.5047298,126.4360688,130.0826156,113.6593645,110.7786685,102.4181994,98.14948765,126.4650838,106.402926,day-active
Ophio5|8595,PF04082.13|Fungal_trans;PF00172.13|Zn_clus,"GO:0000981|sequence-specific DNA binding RNA polymerase II transcription factor activity;GO:0006355|regulation of transcription, DNA-templated;GO:0003677|DNA binding;GO:0005634|nucleus;GO:0008270|zinc ion binding;GO:0006351|transcription, DNA-templated",,Zn2Cys6,,,,related to nitrate assimilation regulatory nirA,752,20,0,73.55,1,0.032458965,28,14,1.140681626,6.737968678,6.953750587,8.760376477,14.83495742,9.296351641,8.157677641,9.666397665,6.825627909,8.414422181,9.713410775,10.70364051,17.42029323,1,1,28,12,3.52675847,7.632124524,7.645602574,5.642422684,17.38719093,11.73242297,1.025537594,6.374128742,5.597293745,5.611208614,7.861986002,2.322857069,2.466843724,day-active
Ophio5|908,,,,,,,,hypothetical protein XA68_739,221,1,1.52E-64,100,1,0.032458965,24,16,16.5028374,53.69787152,49.88827652,52.54019649,154.5443267,67.69961053,62.52346877,51.338128,48.12917325,63.38714861,66.46833267,77.47897173,92.28027033,1,0.683105342,20,16,8.338867872,50.11687255,43.96920631,46.03820556,108.1912123,67.01192969,63.95111717,38.32393251,46.1839569,29.66121507,44.0511944,49.79698412,33.05070554,day-active
Ophio5|116,,,,,,,,hypothetical protein XA68_1674,85,1,5.33E-11,100,1,0.044864305,20,2,0.245246041,0.783138055,0.600846182,0.174327788,0,0,0.515099335,0.44545884,0.428415255,0.428343693,0.32964658,0.78535546,0.392441286,1,0.572336539,28,2,0.096453992,0.32918947,0.251667194,0,0,0,0.230241446,0.173865064,1.229062387,0,0.580912124,0,0,--
Ophio5|3406,,,,,,,,hypothetical protein XA68_7503,440,20,0,62.9,1,0.044864305,20,2,0.11609374,0.356348533,0.234343636,0.203975371,0,0.525825667,0.234383824,0.260608573,0,0,0.096427231,0.714715022,0.204081334,1,1,28,22,0.095899685,0.256782716,0,0.177591535,0,0.382099152,0,0.135622635,0.179760825,0.155536417,0.056642225,0.123944967,0.140403124,--
Ophio5|5728,,,SignalP: has predicted secretion signal,,,,,,1221,,,,1,0.044864305,24,4,0.0694015,0.055114462,0.211427053,0.098148542,0,0.011860123,0,0.172423921,0.165826854,0.075363252,0.057998375,0.018423505,0.073649647,1,0.382262318,24,6,0.055566432,0,0.247960149,0.064089908,0.015154227,0,0,0.08565202,0.129745538,0.078582802,0.122647568,0.011182433,0.012667303,night-active
Ophio5|5890,,,SignalP: has predicted secretion signal; SSP: small secreted protein,,,,,hypothetical protein XA68_5265,187,1,3.67E-94,100,1,0.044864305,24,6,0.216692677,0.238829336,0.366473558,0.318982761,0,0.154181595,0,0.509434311,0.685920169,0.293916683,0.301591552,0,0.119680676,1,0.192670121,28,4,0.253602358,0.752933362,0.920994839,0.416584399,0.886522262,0.384131595,0,0.397670092,0.702788333,0.437818467,0.465038695,0.363429059,0.16467494,night-active
Ophio5|7679,,,SignalP: has predicted secretion signal,,1,,,hypothetical protein XA68_2428,1019,1,0,93,1,0.044864305,24,2,0.038312409,0.176078099,0.067546107,0.073491126,0,0,0.028953296,0.300466355,0.054181929,0.018057626,0.041690597,0.044144163,0.077205769,1,1,24,6,0.078686058,0.027755191,0.16975199,0.172760001,0,0.070800725,0.058237542,0.073296056,0.14248689,0.228638533,0,0.026793986,0.045527778,night-active
Ophio5|1203,,,,,3,,,pyridoxamine phosphate oxidase,241,20,7.46E-116,79.1,1,0.057269646,28,14,25.28762222,56.86704132,43.77238919,72.85460801,202.1021307,93.78573364,88.47505097,66.80410005,53.81922385,80.37285288,66.42242366,114.1491445,95.81081017,1,1,28,12,34.19601728,76.39100105,42.21353204,70.87443329,158.4782688,126.1306144,67.99353365,55.05200147,43.841214,49.6013346,42.37177836,77.18992919,43.87974725,day-active
Ophio5|1350,PF00400.27|WD40;PF00400.27|WD40;PF00400.27|WD40;PF00400.27|WD40,GO:0005515|protein binding,,,,,,Mitochondrial division,655,20,0,87.75,1,0.057269646,28,18,12.33115748,23.237075,20.00744511,22.69397015,79.91533923,34.99546159,40.40441273,35.8275211,22.12869284,27.68432299,31.97973832,33.18685508,37.79720077,1,1,28,16,7.906309485,24.1673245,25.23961085,19.19145901,34.10107583,30.6407407,49.01896531,22.58814619,20.10060338,19.95010612,20.06714886,22.72628272,15.95137865,day-active
Ophio5|1434,,,,,1,,,Glycoside superfamily,673,20,0,68.2,1,0.057269646,28,16,19.65440672,20.95107318,19.90756138,29.11687889,68.45353646,37.24331922,56.10710585,23.44607172,21.89303655,26.78101366,25.38425392,31.76611359,32.16427043,1,0.3029569,28,16,10.46958231,27.42822293,21.93238526,23.87881551,50.85709014,34.00115542,38.42640908,20.89785834,19.17173205,20.21110354,25.88721975,25.84983541,32.77324497,day-active
Ophio5|1511,PF00689.16|Cation_ATPase_C,,,,5,,,calcium-translocating P-type PMCA-type,290,20,2.97E-178,78.2,1,0.057269646,24,16,26.8515085,43.43411038,31.31145039,68.0573287,134.8616542,78.49167781,121.1232779,41.60065096,33.5518339,44.55951981,42.08601283,79.4549427,72.13906966,1,0.039672068,28,20,10.45192855,38.13620416,30.49410747,61.22788565,59.30999794,67.33611245,108.6660502,38.28018769,31.46463064,28.42660521,26.78184557,96.87545002,71.0139458,day-active
Ophio5|1581,PF00069.20|Pkinase;PF06479.7|Ribonuc_2-5A;PF07714.12|Pkinase_Tyr,GO:0004540|ribonuclease activity;GO:0005524|ATP binding;GO:0006397|mRNA processing;GO:0004672|protein kinase activity;GO:0006468|protein phosphorylation,SignalP: has predicted secretion signal,,,,,IRE kinase,1184,20,0,79.25,1,0.057269646,24,16,24.05823194,105.4484928,79.44961174,108.2221022,220.6010428,123.9799579,149.2817278,99.16815968,90.22822958,121.3774207,122.0707712,105.6710684,147.4744677,1,0.683105342,0,0,0,108.4630689,77.20384965,81.44066795,130.488762,94.11537422,103.5989356,91.98562271,90.02285603,70.27017185,89.70386198,77.5038076,87.07677312,day-active
Ophio5|1594,PF00364.17|Biotin_lipoyl;PF02817.12|E3_binding,"GO:0016746|transferase activity, transferring acyl groups;GO:0008152|metabolic process",,,,,,pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase),420,20,0,71.15,1,0.057269646,20,12,22.13937731,66.17671583,78.10239196,80.55186033,173.7242924,76.32098831,56.25879857,100.0959768,102.6548079,104.6501635,137.7413748,64.27851516,106.7011502,1,1,28,6,44.523945,114.1826126,109.7077676,33.25253851,117.0050284,47.68706331,13.73354674,67.55215241,90.94915693,55.81821473,113.4448247,15.77472029,26.84084177,--
Ophio5|1621,PF00082.17|Peptidase_S8;PF05922.11|Inhibitor_I9,GO:0043086|negative regulation of catalytic activity;GO:0042802|identical protein binding;GO:0006508|proteolysis;GO:0004252|serine-type endopeptidase activity,SignalP: has predicted secretion signal,,,S08A,,Subtilisin ase Spm1,524,20,0,83.5,1,0.057269646,20,12,22.86425817,384.9419394,415.3834677,441.5128488,666.5981496,456.1314186,409.1779048,597.6275794,436.9313344,486.7469274,435.1259506,344.7785267,438.7707863,1,1,28,0,130.2005376,484.2947698,444.4931606,256.7707208,463.7376374,294.4608907,283.0189246,479.7298079,405.0550676,341.4161222,360.9140639,303.25739,261.3814749,--
Ophio5|1682,,,,,,,,---NA---,110,,,,1,0.057269646,28,2,36.2789284,189.1054986,165.8804591,172.747844,119.5163597,137.8800168,119.1936766,183.4367397,202.474453,267.1552599,160.6477666,150.0901547,145.5403275,1,0.683105342,28,26,4.702066171,204.5482533,182.5063286,177.2735501,183.015821,196.4815803,117.0207332,237.6218522,226.1585518,198.2357874,163.827686,129.3859835,196.2124164,night-active
