id	proteinId	PFAM	short_name	long_name	Evalue	start	end
288	Beaba1|2630	PF00668	Condensation	Condensation domain	4.4e-39	2734	3141
289	Beaba1|2630	PF00550	PP-binding	Phosphopantetheine attachment site	1.9e-09	1023	1084
290	Beaba1|2630	PF00550	PP-binding	Phosphopantetheine attachment site	1.3e-09	2533	2584
291	Beaba1|2630	PF00550	PP-binding	Phosphopantetheine attachment site	2.1e-11	2624	2683
292	Beaba1|2631	PF00399	PIR	Yeast PIR protein repeat	1.7e-05	129	143
293	Beaba1|2632	PF00067	p450	Cytochrome P450	1.6e-71	66	489
294	Beaba1|2633	PF07859	Abhydrolase_3	alpha/beta hydrolase fold	1.5e-22	134	360
295	Beaba1|2633	PF10340	Say1_Mug180	Steryl acetyl hydrolase	3.6e-11	114	287
296	Beaba1|2634	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	4.8e-09	47	82
297	Beaba1|2635	PF16897	MMR_HSR1_Xtn	C-terminal region of MMR_HSR1 domain	5.7e-34	187	293
298	Beaba1|2635	PF01926	MMR_HSR1	50S ribosome-binding GTPase	7.6e-20	66	159
299	Beaba1|2635	PF02824	TGS	TGS domain	1.9e-17	294	366
300	Beaba1|2635	PF02421	FeoB_N	Ferrous iron transport protein B	8.6e-12	66	161
301	Beaba1|2636	PF05032	Spo12	Spo12 family	9.3e-16	159	191
302	Beaba1|2637	PF00441	Acyl-CoA_dh_1	Acyl-CoA dehydrogenase, C-terminal domain	1.4e-28	258	409
303	Beaba1|2637	PF02770	Acyl-CoA_dh_M	Acyl-CoA dehydrogenase, middle domain	1.4e-19	144	245
304	Beaba1|2637	PF02771	Acyl-CoA_dh_N	Acyl-CoA dehydrogenase, N-terminal domain	2e-13	18	139
305	Beaba1|2637	PF08028	Acyl-CoA_dh_2	Acyl-CoA dehydrogenase, C-terminal domain	1.7e-09	275	383
306	Beaba1|2638	PF00071	Ras	Ras family	2.9e-56	10	175
307	Beaba1|2638	PF08477	Roc	Ras of Complex, Roc, domain of DAPkinase	2.4e-32	10	128
308	Beaba1|2638	PF00025	Arf	ADP-ribosylation factor family	1.9e-13	8	173
309	Beaba1|2638	PF01926	MMR_HSR1	50S ribosome-binding GTPase	1.9e-06	10	102
310	Beaba1|2638	PF04670	Gtr1_RagA	Gtr1/RagA G protein conserved region	2.4e-06	10	134
311	Beaba1|264	PF05277	DUF726	Protein of unknown function (DUF726)	1.7e-114	311	657
312	Beaba1|2640	PF01150	GDA1_CD39	GDA1/CD39 (nucleoside phosphatase) family	2.3e-106	172	601
313	Beaba1|2641	PF03399	SAC3_GANP	SAC3/GANP family	1.7e-88	210	524
314	Beaba1|2642	PF04180	LTV	Low temperature viability protein	3.6e-125	8	407
315	Beaba1|2643	PF01926	MMR_HSR1	50S ribosome-binding GTPase	4.4e-15	337	391
316	Beaba1|2643	PF02421	FeoB_N	Ferrous iron transport protein B	1.8e-05	337	390
317	Beaba1|2644	PF13632	Glyco_trans_2_3	Glycosyl transferase family group 2	2.4e-49	528	738
318	Beaba1|2645	PF00722	Glyco_hydro_16	Glycosyl hydrolases family 16	1.2e-15	198	356
319	Beaba1|2646	PF02187	GAS2	Growth-Arrest-Specific Protein 2 Domain	9.5e-07	681	717
320	Beaba1|2647	PF04082	Fungal_trans	Fungal specific transcription factor domain	9.6e-33	301	573
321	Beaba1|2647	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	1.8e-07	48	86
322	Beaba1|2648	PF03949	Malic_M	Malic enzyme, NAD binding domain	3.1e-93	364	629
323	Beaba1|2648	PF00390	malic	Malic enzyme, N-terminal domain	7.6e-72	176	354
324	Beaba1|265	PF08101	DUF1708	Domain of unknown function (DUF1708)	3.7e-167	44	513
325	Beaba1|2650	PF01509	TruB_N	TruB family pseudouridylate synthase (N terminal domain)	1.6e-44	67	199
326	Beaba1|2652	PF08068	DKCLD	DKCLD (NUC011) domain	1.3e-32	370	427
327	Beaba1|2652	PF01509	TruB_N	TruB family pseudouridylate synthase (N terminal domain)	5.1e-20	431	548
328	Beaba1|2652	PF16198	TruB_C_2	tRNA pseudouridylate synthase B C-terminal domain	2.4e-21	549	615
329	Beaba1|2652	PF01472	PUA	PUA domain	1.3e-18	619	691
330	Beaba1|2654	PF00795	CN_hydrolase	Carbon-nitrogen hydrolase	9.3e-18	2	125
331	Beaba1|2655	PF00795	CN_hydrolase	Carbon-nitrogen hydrolase	5.2e-16	2	162
332	Beaba1|2657	PF04511	DER1	Der1-like family	4.9e-23	13	209
333	Beaba1|2659	PF08542	Rep_fac_C	Replication factor C C-terminal domain	9.9e-23	255	341
334	Beaba1|2659	PF13177	DNA_pol3_delta2	DNA polymerase III, delta subunit	3.9e-08	109	190
335	Beaba1|2659	PF00004	AAA	ATPase family associated with various cellular activities (AAA)	3.9e-11	69	186
336	Beaba1|2659	PF13173	AAA_14	AAA domain	9.4e-07	68	162
337	Beaba1|2659	PF05496	RuvB_N	Holliday junction DNA helicase RuvB P-loop domain	4.6e-05	40	91
338	Beaba1|2659	PF01443	Viral_helicase1	Viral (Superfamily 1) RNA helicase	0.00016	70	149
339	Beaba1|266	PF03167	UDG	Uracil DNA glycosylase superfamily	1.1e-22	130	288
340	Beaba1|2660	PF04900	Fcf1	Fcf1	1.1e-34	95	191
341	Beaba1|2660	PF18477	PIN_9	PIN like domain	4.5e-13	72	173
342	Beaba1|2662	PF01636	APH	Phosphotransferase enzyme family	5e-15	825	1076
343	Beaba1|2662	PF04082	Fungal_trans	Fungal specific transcription factor domain	2.5e-09	203	400
344	Beaba1|2662	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	7.5e-06	24	62
345	Beaba1|2663	PF08546	ApbA_C	Ketopantoate reductase PanE/ApbA C terminal	8.8e-21	224	347
346	Beaba1|2663	PF02558	ApbA	Ketopantoate reductase PanE/ApbA	3.2e-19	10	191
347	Beaba1|2664	PF08227	DASH_Hsk3	DASH complex subunit Hsk3 like	7.8e-22	24	68
348	Beaba1|2665	PF04032	Rpr2	RNAse P Rpr2/Rpp21/SNM1 subunit domain	3.8e-22	18	152
349	Beaba1|2666	PF00270	DEAD	DEAD/DEAH box helicase	2e-38	73	241
350	Beaba1|2666	PF00271	Helicase_C	Helicase conserved C-terminal domain	1.3e-23	279	387
351	Beaba1|2666	PF04851	ResIII	Type III restriction enzyme, res subunit	1e-07	89	237
352	Beaba1|2667	PF08613	Cyclin	Cyclin	3.7e-05	212	262
353	Beaba1|2668	PF07992	Pyr_redox_2	Pyridine nucleotide-disulphide oxidoreductase	3e-06	49	165
354	Beaba1|267	PF08238	Sel1	Sel1 repeat	0.057	134	169
355	Beaba1|267	PF08238	Sel1	Sel1 repeat	4.4e-08	174	209
356	Beaba1|267	PF08238	Sel1	Sel1 repeat	9.9	210	239
357	Beaba1|267	PF08238	Sel1	Sel1 repeat	0.00028	316	348
358	Beaba1|267	PF08238	Sel1	Sel1 repeat	0.00038	371	405
359	Beaba1|267	PF08238	Sel1	Sel1 repeat	0.019	406	441
360	Beaba1|267	PF08238	Sel1	Sel1 repeat	4.6	443	473
361	Beaba1|267	PF08238	Sel1	Sel1 repeat	0.023	601	626
362	Beaba1|267	PF08238	Sel1	Sel1 repeat	0.0078	636	663
363	Beaba1|2670	PF14200	RicinB_lectin_2	Ricin-type beta-trefoil lectin domain-like	2.4e-10	680	756
364	Beaba1|2670	PF14200	RicinB_lectin_2	Ricin-type beta-trefoil lectin domain-like	3.8e-06	776	828
365	Beaba1|2670	PF17389	Bac_rhamnosid6H	Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain	7.8e-06	106	276
366	Beaba1|2671	PF00227	Proteasome	Proteasome subunit	1e-30	16	204
367	Beaba1|2672	PF00400	WD40	WD domain, G-beta repeat	0.01	233	264
368	Beaba1|2672	PF00400	WD40	WD domain, G-beta repeat	1.6e-05	270	307
369	Beaba1|2672	PF00400	WD40	WD domain, G-beta repeat	0.059	450	475
370	Beaba1|2673	PF02902	Peptidase_C48	Ulp1 protease family, C-terminal catalytic domain	1.7e-34	449	700
371	Beaba1|2674	PF04573	SPC22	Signal peptidase subunit	3.5e-39	5	187
372	Beaba1|2675	PF17846	XRN_M	Xrn1 helical domain	9.5e-100	276	678
373	Beaba1|2675	PF03159	XRN_N	XRN 5'-3' exonuclease N-terminus	4.6e-96	1	228
374	Beaba1|2675	PF18332	XRN1_D1	Exoribonuclease Xrn1 D1 domain	7.1e-67	730	917
375	Beaba1|2675	PF18334	XRN1_D2_D3	Exoribonuclease Xrn1 D2/D3 domain	6.4e-35	921	1006
376	Beaba1|2675	PF18129	SH3_12	Xrn1 SH3-like domain	1.5e-18	1164	1234
377	Beaba1|2676	PF00400	WD40	WD domain, G-beta repeat	0.096	179	214
378	Beaba1|2676	PF00400	WD40	WD domain, G-beta repeat	0.00024	280	311
379	Beaba1|2676	PF00400	WD40	WD domain, G-beta repeat	2.9e-07	317	355
380	Beaba1|2676	PF00400	WD40	WD domain, G-beta repeat	0.27	380	412
381	Beaba1|2676	PF12265	CAF1C_H4-bd	Histone-binding protein RBBP4 or subunit C of CAF1 complex	1.9e-25	24	92
382	Beaba1|2678	PF00641	zf-RanBP	Zn-finger in Ran binding protein and others	6e-11	336	363
383	Beaba1|2678	PF00641	zf-RanBP	Zn-finger in Ran binding protein and others	7.2e-07	419	448
384	Beaba1|2678	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	6.2e-08	241	308
385	Beaba1|2679	PF01679	Pmp3	Proteolipid membrane potential modulator	4.2e-19	8	54
386	Beaba1|268	PF12273	RCR	Chitin synthesis regulation, resistance to Congo red	9.5e-07	29	162
387	Beaba1|2681	PF02259	FAT	FAT domain	2.3e-74	2795	3146
388	Beaba1|2681	PF00454	PI3_PI4_kinase	Phosphatidylinositol 3- and 4-kinase	5.4e-33	3523	3778
389	Beaba1|2681	PF02260	FATC	FATC domain	3.3e-06	3817	3847
390	Beaba1|2684	PF00501	AMP-binding	AMP-binding enzyme	1.3e-40	116	570
391	Beaba1|2684	PF16177	ACAS_N	Acetyl-coenzyme A synthetase N-terminus	1.1e-06	40	96
392	Beaba1|2685	PF08560	DUF1757	Protein of unknown function (DUF1757)	0.00025	15	145
393	Beaba1|2686	PF12895	ANAPC3	Anaphase-promoting complex, cyclosome, subunit 3	2.7e-23	20	98
394	Beaba1|2686	PF13181	TPR_8	Tetratricopeptide repeat	0.016	144	173
395	Beaba1|2686	PF13424	TPR_12	Tetratricopeptide repeat	2.1e-07	428	496
396	Beaba1|2686	PF13432	TPR_16	Tetratricopeptide repeat	2.1e-06	472	535
397	Beaba1|2686	PF13374	TPR_10	Tetratricopeptide repeat	0.02	466	496
398	Beaba1|2688	PF00475	IGPD	Imidazoleglycerol-phosphate dehydratase	3.8e-59	61	204
399	Beaba1|2689	PF01008	IF-2B	Initiation factor 2 subunit family	9.9e-48	162	431
400	Beaba1|2691	PF12449	DUF3684	Protein of unknown function (DUF3684)	0.0	201	1279
401	Beaba1|2692	PF00248	Aldo_ket_red	Aldo/keto reductase family	6.6e-42	9	305
402	Beaba1|2693	PF10159	MMtag	Multiple myeloma tumor-associated	3.6e-31	11	95
403	Beaba1|2694	PF04934	Med6	MED6 mediator sub complex component	8.5e-39	12	164
404	Beaba1|2695	PF13561	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	2.6e-50	12	258
405	Beaba1|2695	PF00106	adh_short	short chain dehydrogenase	2e-43	7	211
406	Beaba1|2695	PF08659	KR	KR domain	1.9e-08	6	129
407	Beaba1|2696	PF04408	HA2	Helicase associated domain (HA2)	1.7e-24	847	964
408	Beaba1|2696	PF00271	Helicase_C	Helicase conserved C-terminal domain	3.1e-11	688	785
409	Beaba1|2696	PF07717	OB_NTP_bind	Oligonucleotide/oligosaccharide-binding (OB)-fold	6.4e-11	1031	1144
410	Beaba1|2696	PF00270	DEAD	DEAD/DEAH box helicase	1e-07	391	556
411	Beaba1|2698	PF00067	p450	Cytochrome P450	7.6e-79	35	495
412	Beaba1|2699	PF08740	BCS1_N	BCS1 N terminal	1.9e-28	29	200
413	Beaba1|2699	PF00004	AAA	ATPase family associated with various cellular activities (AAA)	1.7e-20	238	371
414	Beaba1|27	PF02330	MAM33	Mitochondrial glycoprotein	2.4e-73	79	302
415	Beaba1|270	PF01411	tRNA-synt_2c	tRNA synthetases class II (A)	5e-214	106	686
416	Beaba1|270	PF07973	tRNA_SAD	Threonyl and Alanyl tRNA synthetase second additional domain	1.4e-16	786	844
417	Beaba1|270	PF02272	DHHA1	DHHA1 domain	1.1e-10	900	1046
418	Beaba1|2701	PF06355	Aegerolysin	Aegerolysin	9.4e-36	4	135
419	Beaba1|2702	PF01494	FAD_binding_3	FAD binding domain	1.3e-10	2	256
420	Beaba1|2702	PF01494	FAD_binding_3	FAD binding domain	5.4e-05	300	339
421	Beaba1|2702	PF13450	NAD_binding_8	NAD(P)-binding Rossmann-like domain	8.6e-06	5	36
422	Beaba1|2702	PF00890	FAD_binding_2	FAD binding domain	0.00019	3	36
423	Beaba1|2703	PF00149	Metallophos	Calcineurin-like phosphoesterase	4.8e-37	120	320
424	Beaba1|2704	PF02668	TauD	Taurine catabolism dioxygenase TauD, TfdA family	9.4e-36	107	337
425	Beaba1|2704	PF06155	DUF971	Protein of unknown function (DUF971)	8.8e-10	7	62
426	Beaba1|2705	PF00443	UCH	Ubiquitin carboxyl-terminal hydrolase	5.2e-28	153	535
427	Beaba1|2705	PF13423	UCH_1	Ubiquitin carboxyl-terminal hydrolase	9.8e-07	153	540
428	Beaba1|2706	PF03151	TPT	Triose-phosphate Transporter family	1.9e-25	29	316
429	Beaba1|2707	PF08881	CVNH	CVNH domain	1.8e-05	54	126
430	Beaba1|2708	PF05205	COMPASS-Shg1	COMPASS (Complex proteins associated with Set1p) component shg1	3.6e-24	38	138
431	Beaba1|2709	PF00132	Hexapep	Bacterial transferase hexapeptide (six repeats)	3.5e-09	163	197
432	Beaba1|2709	PF14602	Hexapep_2	Hexapeptide repeat of succinyl-transferase	1.8e-08	162	197
433	Beaba1|2709	PF12464	Mac	Maltose acetyltransferase	2.8e-07	19	58
434	Beaba1|7284	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	1.9e-07	42	74
435	Beaba1|7285	PF07732	Cu-oxidase_3	Multicopper oxidase	3.6e-39	96	216
436	Beaba1|7285	PF07731	Cu-oxidase_2	Multicopper oxidase	2e-29	487	618
437	Beaba1|7285	PF00394	Cu-oxidase	Multicopper oxidase	5.5e-17	234	366
438	Beaba1|7286	PF04185	Phosphoesterase	Phosphoesterase family	1e-79	25	407
439	Beaba1|7287	PF07690	MFS_1	Major Facilitator Superfamily	2e-13	78	317
440	Beaba1|7288	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	1.2e-08	13	46
441	Beaba1|7288	PF04082	Fungal_trans	Fungal specific transcription factor domain	3.7e-06	170	346
442	Beaba1|7289	PF12697	Abhydrolase_6	Alpha/beta hydrolase family	8e-08	186	392
443	Beaba1|7289	PF06500	DUF1100	Alpha/beta hydrolase of unknown function (DUF1100)	7.5e-06	168	286
444	Beaba1|729	PF07690	MFS_1	Major Facilitator Superfamily	2.7e-28	61	440
445	Beaba1|7291	PF01828	Peptidase_A4	Peptidase A4 family	2.3e-71	54	247
446	Beaba1|7294	PF09286	Pro-kuma_activ	Pro-kumamolisin, activation domain	3.3e-33	37	174
447	Beaba1|7294	PF00082	Peptidase_S8	Subtilase family	3.8e-05	363	554
448	Beaba1|7295	PF00067	p450	Cytochrome P450	2.9e-42	55	500
449	Beaba1|7296	PF03576	Peptidase_S58	Peptidase family S58	6.2e-110	35	381
450	Beaba1|7297	PF13561	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	1.2e-56	15	248
451	Beaba1|7297	PF00106	adh_short	short chain dehydrogenase	5.2e-44	9	193
452	Beaba1|7297	PF08659	KR	KR domain	1.4e-05	12	157
453	Beaba1|7298	PF07732	Cu-oxidase_3	Multicopper oxidase	8.3e-40	113	231
454	Beaba1|7298	PF07731	Cu-oxidase_2	Multicopper oxidase	5.6e-25	532	639
455	Beaba1|7298	PF00394	Cu-oxidase	Multicopper oxidase	2.5e-09	247	354
456	Beaba1|7299	PF04185	Phosphoesterase	Phosphoesterase family	1.8e-77	25	402
457	Beaba1|73	PF04303	PrpF	PrpF protein	5.9e-88	11	327
458	Beaba1|73	PF04303	PrpF	PrpF protein	4.9e-05	356	407
459	Beaba1|7300	PF11951	Fungal_trans_2	Fungal specific transcription factor domain	9e-40	195	569
460	Beaba1|7300	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	2.4e-07	11	41
461	Beaba1|7301	PF00171	Aldedh	Aldehyde dehydrogenase family	2e-118	3	453
462	Beaba1|7302	PF00117	GATase	Glutamine amidotransferase class-I	5.3e-14	66	204
463	Beaba1|7303	PF11696	DUF3292	Protein of unknown function (DUF3292)	1.3e-248	43	659
464	Beaba1|7304	PF03949	Malic_M	Malic enzyme, NAD binding domain	8.7e-86	282	546
465	Beaba1|7304	PF00390	malic	Malic enzyme, N-terminal domain	1.5e-64	92	272
466	Beaba1|7305	PF05042	Caleosin	Caleosin related protein	3e-79	78	245
467	Beaba1|7307	PF07942	N2227	N2227-like protein	6.8e-58	214	480
468	Beaba1|7308	PF07974	EGF_2	EGF-like domain	0.00012	57	87
469	Beaba1|7309	PF04185	Phosphoesterase	Phosphoesterase family	1.1e-67	29	402
470	Beaba1|731	PF00583	Acetyltransf_1	Acetyltransferase (GNAT) family	8.9e-06	77	186
471	Beaba1|7310	PF00270	DEAD	DEAD/DEAH box helicase	5.5e-18	83	259
472	Beaba1|7310	PF00271	Helicase_C	Helicase conserved C-terminal domain	2.2e-15	298	401
473	Beaba1|7311	PF07732	Cu-oxidase_3	Multicopper oxidase	2.4e-40	122	234
474	Beaba1|7311	PF07731	Cu-oxidase_2	Multicopper oxidase	1.2e-28	503	618
475	Beaba1|7311	PF00394	Cu-oxidase	Multicopper oxidase	3.8e-10	245	378
476	Beaba1|7312	PF00083	Sugar_tr	Sugar (and other) transporter	3.3e-96	52	505
477	Beaba1|7312	PF07690	MFS_1	Major Facilitator Superfamily	1.8e-14	110	415
478	Beaba1|7313	PF00795	CN_hydrolase	Carbon-nitrogen hydrolase	6.1e-37	10	292
479	Beaba1|7314	PF00930	DPPIV_N	Dipeptidyl peptidase IV (DPP IV) N-terminal region	2.9e-102	128	488
480	Beaba1|7314	PF00326	Peptidase_S9	Prolyl oligopeptidase family	3.5e-33	584	771
481	Beaba1|7316	PF13520	AA_permease_2	Amino acid permease	6.7e-63	37	379
482	Beaba1|7316	PF00324	AA_permease	Amino acid permease	1e-15	44	379
483	Beaba1|7317	PF04676	CwfJ_C_2	Protein similar to CwfJ C-terminus 2	1.3e-26	555	658
484	Beaba1|7317	PF04677	CwfJ_C_1	Protein similar to CwfJ C-terminus 1	3.4e-24	424	546
485	Beaba1|7318	PF00561	Abhydrolase_1	alpha/beta hydrolase fold	4.3e-10	495	785
486	Beaba1|7318	PF12697	Abhydrolase_6	Alpha/beta hydrolase family	3.2e-07	476	789
487	Beaba1|7319	PF13349	DUF4097	Putative adhesin	4.1e-05	312	380
488	Beaba1|732	PF07992	Pyr_redox_2	Pyridine nucleotide-disulphide oxidoreductase	2.6e-36	50	349
489	Beaba1|732	PF00070	Pyr_redox	Pyridine nucleotide-disulphide oxidoreductase	2.1e-08	198	274
490	Beaba1|7320	PF00082	Peptidase_S8	Subtilase family	1.8e-31	74	309
491	Beaba1|7321	PF05922	Inhibitor_I9	Peptidase inhibitor I9	3.2e-12	36	115
492	Beaba1|7323	PF00393	6PGD	6-phosphogluconate dehydrogenase, C-terminal domain	5.6e-85	192	500
493	Beaba1|7323	PF03446	NAD_binding_2	NAD binding domain of 6-phosphogluconate dehydrogenase	5e-32	12	181
494	Beaba1|7323	PF02558	ApbA	Ketopantoate reductase PanE/ApbA	3e-07	13	115
495	Beaba1|7323	PF02737	3HCDH_N	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	5.6e-06	12	58
496	Beaba1|7323	PF03721	UDPG_MGDP_dh_N	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain	2.2e-05	11	88
497	Beaba1|7323	PF03807	F420_oxidored	NADP oxidoreductase coenzyme F420-dependent	7.7e-05	12	115
498	Beaba1|7324	PF10300	DUF3808	Protein of unknown function (DUF3808)	3.1e-118	33	571
499	Beaba1|7325	PF05160	DSS1_SEM1	DSS1/SEM1 family	4.7e-24	22	84
500	Beaba1|7326	PF00162	PGK	Phosphoglycerate kinase	8.3e-150	9	405
501	Beaba1|733	PF13649	Methyltransf_25	Methyltransferase domain	2.6e-06	52	153
502	Beaba1|733	PF01135	PCMT	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)	0.00013	41	80
503	Beaba1|7330	PF04117	Mpv17_PMP22	Mpv17 / PMP22 family	4.3e-21	188	248
504	Beaba1|7331	PF01183	Glyco_hydro_25	Glycosyl hydrolases family 25	1.4e-39	64	247
505	Beaba1|7332	PF00026	Asp	Eukaryotic aspartyl protease	9.4e-68	67	392
506	Beaba1|7332	PF14543	TAXi_N	Xylanase inhibitor N-terminal	9e-10	68	121
507	Beaba1|7334	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	6.3e-08	15	50
508	Beaba1|7334	PF04082	Fungal_trans	Fungal specific transcription factor domain	8.6e-06	279	498
509	Beaba1|7335	PF00067	p450	Cytochrome P450	1e-26	70	399
510	Beaba1|7335	PF00067	p450	Cytochrome P450	5.7e-12	424	505
511	Beaba1|7336	PF00067	p450	Cytochrome P450	2e-25	104	481
512	Beaba1|7337	PF00107	ADH_zinc_N	Zinc-binding dehydrogenase	6.4e-09	200	277
513	Beaba1|7338	PF00501	AMP-binding	AMP-binding enzyme	5.6e-82	3197	3617
514	Beaba1|7338	PF00109	ketoacyl-synt	Beta-ketoacyl synthase, N-terminal domain	1.8e-67	16	266
515	Beaba1|7338	PF00668	Condensation	Condensation domain	1.5e-57	2720	3164
516	Beaba1|7338	PF08659	KR	KR domain	6.5e-54	2208	2381
517	Beaba1|7338	PF14765	PS-DH	Polyketide synthase dehydratase	1.3e-50	993	1310
518	Beaba1|7338	PF00698	Acyl_transf_1	Acyl transferase domain	9.8e-45	590	924
519	Beaba1|7338	PF02801	Ketoacyl-synt_C	Beta-ketoacyl synthase, C-terminal domain	1.9e-28	276	402
520	Beaba1|7338	PF07993	NAD_binding_4	Male sterility protein	8e-21	3896	4141
521	Beaba1|7338	PF08242	Methyltransf_12	Methyltransferase domain	1.3e-16	1491	1592
522	Beaba1|7338	PF00550	PP-binding	Phosphopantetheine attachment site	3.5e-05	2528	2575
523	Beaba1|7338	PF00550	PP-binding	Phosphopantetheine attachment site	6.8e-08	3757	3829
524	Beaba1|7338	PF16197	KAsynt_C_assoc	Ketoacyl-synthetase C-terminal extension	2e-13	407	537
525	Beaba1|7338	PF13489	Methyltransf_23	Methyltransferase domain	1.3e-11	1484	1646
526	Beaba1|7338	PF00106	adh_short	short chain dehydrogenase	1.3e-09	2209	2329
527	Beaba1|7338	PF13649	Methyltransf_25	Methyltransferase domain	2.7e-09	1490	1590
528	Beaba1|7338	PF13847	Methyltransf_31	Methyltransferase domain	2.3e-08	1488	1598
529	Beaba1|7338	PF08241	Methyltransf_11	Methyltransferase domain	1.4e-07	1491	1593
530	Beaba1|7338	PF13561	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	1e-07	2213	2319
531	Beaba1|7339	PF04082	Fungal_trans	Fungal specific transcription factor domain	8.8e-10	242	427
532	Beaba1|7339	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	6.7e-07	15	49
533	Beaba1|7340	PF07690	MFS_1	Major Facilitator Superfamily	2.4e-16	106	295
534	Beaba1|7340	PF07690	MFS_1	Major Facilitator Superfamily	7.6e-13	262	404
535	Beaba1|7341	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	5.8e-09	19	50
536	Beaba1|7342	PF11951	Fungal_trans_2	Fungal specific transcription factor domain	7.4e-05	1	94
537	Beaba1|7343	PF00071	Ras	Ras family	1.6e-21	12	181
538	Beaba1|7344	PF01328	Peroxidase_2	Peroxidase, family 2	4.7e-20	26	199
539	Beaba1|7345	PF00722	Glyco_hydro_16	Glycosyl hydrolases family 16	3.7e-07	150	250
540	Beaba1|7346	PF03142	Chitin_synth_2	Chitin synthase	6.6e-23	253	539
541	Beaba1|7346	PF13632	Glyco_trans_2_3	Glycosyl transferase family group 2	1.1e-16	254	461
542	Beaba1|7346	PF13641	Glyco_tranf_2_3	Glycosyltransferase like family 2	1.4e-09	142	416
543	Beaba1|7349	PF07690	MFS_1	Major Facilitator Superfamily	2.3e-39	56	429
544	Beaba1|735	PF00664	ABC_membrane	ABC transporter transmembrane region	1.7e-41	125	401
545	Beaba1|735	PF00005	ABC_tran	ABC transporter	1e-33	464	613
546	Beaba1|7350	PF13561	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	8.3e-51	45	278
547	Beaba1|7350	PF00106	adh_short	short chain dehydrogenase	2e-44	39	233
548	Beaba1|7350	PF08659	KR	KR domain	1.7e-10	42	159
549	Beaba1|7350	PF01370	Epimerase	NAD dependent epimerase/dehydratase family	0.00015	41	208
550	Beaba1|7351	PF07690	MFS_1	Major Facilitator Superfamily	2.6e-30	77	410
551	Beaba1|7353	PF02502	LacAB_rpiB	Ribose/Galactose Isomerase	2.1e-19	7	89
552	Beaba1|7354	PF01116	F_bP_aldolase	Fructose-bisphosphate aldolase class-II	4.5e-82	10	286
553	Beaba1|7355	PF11951	Fungal_trans_2	Fungal specific transcription factor domain	1.6e-10	236	361
554	Beaba1|7355	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	2.6e-05	23	57
555	Beaba1|7356	PF02733	Dak1	Dak1 domain	5.9e-97	22	353
556	Beaba1|7356	PF02734	Dak2	DAK2 domain	5.6e-34	436	609
557	Beaba1|7361	PF00717	Peptidase_S24	Peptidase S24-like	1.2e-06	45	97
558	Beaba1|7362	PF01124	MAPEG	MAPEG family	6.4e-10	57	158
559	Beaba1|7364	PF11807	DUF3328	Domain of unknown function (DUF3328)	7.8e-51	37	261
560	Beaba1|7365	PF00225	Kinesin	Kinesin motor domain	9e-54	57	518
561	Beaba1|7365	PF16796	Microtub_bd	Microtubule binding	2.5e-07	55	147
562	Beaba1|7369	PF17945	Crystall_4	Beta/Gamma crystallin	2.7e-45	291	380
563	Beaba1|7369	PF17945	Crystall_4	Beta/Gamma crystallin	5.7e-38	387	475
564	Beaba1|7369	PF00089	Trypsin	Trypsin	1e-08	53	274
565	Beaba1|7369	PF13365	Trypsin_2	Trypsin-like peptidase domain	9.6e-07	77	249
566	Beaba1|737	PF00743	FMO-like	Flavin-binding monooxygenase-like	3.5e-07	9	53
567	Beaba1|737	PF00743	FMO-like	Flavin-binding monooxygenase-like	2.7e-38	94	548
568	Beaba1|737	PF13738	Pyr_redox_3	Pyridine nucleotide-disulphide oxidoreductase	6.3e-11	107	236
569	Beaba1|737	PF07992	Pyr_redox_2	Pyridine nucleotide-disulphide oxidoreductase	4e-07	9	236
570	Beaba1|737	PF13454	NAD_binding_9	FAD-NAD(P)-binding	9.1e-05	11	170
571	Beaba1|737	PF13434	K_oxygenase	L-lysine 6-monooxygenase (NADPH-requiring)	9.8e-05	114	229
