#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","JAACLJ010000006.1",2220311,2221117,"+",,,"GQ602_005775","KAF4584402.1",268,"polysaccharide lyase family 7 protein"
"Un","JAACLJ010000006.1",2221412,2223585,"-",,,"GQ602_005776","KAF4584403.1",354,"nucleotide sugar dehydrogenase"
"Un","JAACLJ010000006.1",2225086,2227137,"+",,,"GQ602_005777","KAF4584404.1",683,"ESV-1-84 protein"
"Un","JAACLJ010000006.1",2228809,2231216,"-",,,"GQ602_005778","KAF4584405.1",762,"putative pre-mRNA-splicing factor ATP-dependent RNA helicase prp43"
"Un","JAACLJ010000006.1",2231945,2234499,"+",,,"GQ602_005779","KAF4584406.1",789,"Protein arginine N-methyltransferase"
"Un","JAACLJ010000006.1",2235095,2236461,"+",,,"GQ602_005780","KAF4584407.1",385,"Alanine--glyoxylate aminotransferase 1"
"Un","JAACLJ010000006.1",2237904,2241699,"+",,,"GQ602_005781","KAF4584408.1",1079,"Exportin-1"
"Un","JAACLJ010000006.1",2242438,2244406,"-",,,"GQ602_005782","KAF4584409.1",631,"DEAD-like helicase"
"Un","JAACLJ010000006.1",2245128,2246237,"+",,,"GQ602_005783","KAF4584410.1",369,"phosphatidate cytidylyltransferase family protein"
"Un","JAACLJ010000006.1",2246487,2247074,"-",,,"GQ602_005784","KAF4584411.1",195,"histidinolphosphatase-like protein"
"Un","JAACLJ010000006.1",2247257,2247571,"+",,,"GQ602_005785","KAF4584412.1",104,"hypothetical protein GQ602_005785"
"Un","JAACLJ010000006.1",2248660,2249281,"-",,,"GQ602_005786","KAF4584413.1",184,"putative domain KxDL"
"Un","JAACLJ010000006.1",2251182,2252009,"-",,,"GQ602_005787","KAF4584414.1",259,"homocitrate synthase"
"Un","JAACLJ010000006.1",2252499,2255086,"+",,,"GQ602_005788","KAF4584415.1",840,"Vesicular-fusion protein sec18"
"Un","JAACLJ010000006.1",2256940,2262171,"+",,,"GQ602_005789","KAF4584416.1",1652,"Ras guanine nucleotide exchange factor"
"Un","JAACLJ010000006.1",2263275,2264259,"-",,,"GQ602_005790","KAF4584417.1",290,"40S ribosomal protein S0"
"Un","JAACLJ010000006.1",2264572,2265808,"+",,,"GQ602_005791","KAF4584418.1",387,"ribosomal protein S15 precursor-like protein"
"Un","JAACLJ010000006.1",2265998,2267265,"-",,,"GQ602_005792","KAF4584419.1",363,"vacuolar ATP synthase subunit d"
"Un","JAACLJ010000006.1",2267631,2269774,"+",,,"GQ602_005793","KAF4584420.1",670,"nucleolar protein NOP58-like protein"
"Un","JAACLJ010000006.1",2270463,2271567,"-",,,"GQ602_005794","KAF4584421.1",337,"SPFH domain family protein"
"Un","JAACLJ010000006.1",2272325,2273393,"-",,,"GQ602_005795","KAF4584422.1",327,"Galactose-binding domain-like protein"
"Un","JAACLJ010000006.1",2275358,2276821,"+",,,"GQ602_005796","KAF4584423.1",487,"glycosyltransferase family 31 protein"
"Un","JAACLJ010000006.1",2279031,2279665,"+",,,"GQ602_005797","KAF4584424.1",143,"CENP-Q, a CENPA-CAD centromere complex subunit domain-containing protein"
"Un","JAACLJ010000006.1",2280583,2282044,"-",,,"GQ602_005798","KAF4584425.1",419,"endothiapepsin-like protein"
"Un","JAACLJ010000006.1",2282510,2285623,"-",,,"GQ602_005799","KAF4584426.1",1037,"Hsp70 family chaperone"
"Un","JAACLJ010000006.1",2286521,2288127,"-",,,"GQ602_005800","KAF4584427.1",449,"hypothetical protein GQ602_005800"
"Un","JAACLJ010000006.1",2288702,2289095,"-",,,"GQ602_005801","KAF4584428.1",78,"histone-like transcription factor (CBF/NF-Y) and archaeal histone domain-containing protein"
"Un","JAACLJ010000006.1",2289412,2290002,"+",,,"GQ602_005802","KAF4584429.1",138,"putative Gim complex component GIM3"
"Un","JAACLJ010000006.1",2290438,2292240,"+",,,"GQ602_005803","KAF4584430.1",534,"hypothetical protein GQ602_005803"
"Un","JAACLJ010000006.1",2292842,2294516,"-",,,"GQ602_005804","KAF4584431.1",531,"glutathione-dependent formaldehyde-activating enzyme"
"Un","JAACLJ010000006.1",2297776,2298108,"+",,,"GQ602_005805","KAF4584432.1",93,"hypothetical protein GQ602_005805"
"Un","JAACLJ010000006.1",2298331,2302139,"-",,,"GQ602_005806","KAF4584433.1",1199,"hypothetical protein GQ602_005806"
"Un","JAACLJ010000006.1",2302766,2305432,"+",,,"GQ602_005807","KAF4584434.1",779,"hypothetical protein GQ602_005807"
"Un","JAACLJ010000006.1",2305474,2305820,"-",,,"GQ602_005808","KAF4584435.1",73,"hypothetical protein GQ602_005808"
"Un","JAACLJ010000006.1",2307726,2308897,"-",,,"GQ602_005809","KAF4584436.1",328,"mitochondrial carrier protein"
"Un","JAACLJ010000006.1",2310154,2311253,"-",,,"GQ602_005810","KAF4584437.1",348,"translation machinery-associated protein 46"
"Un","JAACLJ010000006.1",2313271,2313613,"+",,,"GQ602_005811","KAF4584438.1",93,"protein mlo3-like protein"
"Un","JAACLJ010000006.1",2314275,2315012,"+",,,"GQ602_005812","KAF4584439.1",166,"protein mlo3-like protein"
"Un","JAACLJ010000006.1",2316265,2317159,"-",,,"GQ602_005813","KAF4584440.1",221,"Hsp90 binding co-chaperone Sba1"
"Un","JAACLJ010000006.1",2318334,2319143,"+",,,"GQ602_005814","KAF4584441.1",244,"hypothetical protein GQ602_005814"
"Un","JAACLJ010000006.1",2322466,2322906,"+",,,"GQ602_005815","KAF4584442.1",146,"hypothetical protein GQ602_005815"
"Un","JAACLJ010000006.1",2327485,2332776,"+",,,"GQ602_005816","KAF4584443.1",1640,"WD domain, G-beta repeat protein"
"Un","JAACLJ010000006.1",2333838,2334269,"-",,,"GQ602_005817","KAF4584444.1",143,"hypothetical protein GQ602_005817"
"Un","JAACLJ010000006.1",2335023,2335967,"-",,,"GQ602_005818","KAF4584445.1",314,"transposase"
"Un","JAACLJ010000006.1",2336922,2337334,"+",,,"GQ602_005819","KAF4584446.1",110,"phosphatidylinositol N-acetylglucosaminyltransferase"
"Un","JAACLJ010000006.1",2337377,2338897,"-",,,"GQ602_005820","KAF4584447.1",506,"pseudouridylate synthase 3"
"Un","JAACLJ010000006.1",2339334,2339824,"-",,,"GQ602_005821","KAF4584448.1",143,"DNA-directed RNA polymerase III subunit RPC9"
"Un","JAACLJ010000006.1",2340991,2342354,"+",,,"GQ602_005822","KAF4584449.1",415,"ribose-phosphate pyrophosphokinase"
"Un","JAACLJ010000006.1",2342929,2346479,"-",,,"GQ602_005823","KAF4584450.1",1123,"ubiquitin-conjugating enzyme E2 Q2"
"Un","JAACLJ010000006.1",2347512,2349362,"+",,,"GQ602_005824","KAF4584451.1",616,"hypothetical protein GQ602_005824"
"Un","JAACLJ010000006.1",2351049,2354135,"+",,,"GQ602_005825","KAF4584452.1",1028,"hypothetical protein GQ602_005825"
"Un","JAACLJ010000006.1",2355332,2355868,"-",,,"GQ602_005826","KAF4584453.1",136,"putative ribosomal protein L26"
"Un","JAACLJ010000006.1",2356324,2357116,"-",,,"GQ602_005827","KAF4584454.1",203,"cytochrome-c oxidase assembly protein"
"Un","JAACLJ010000006.1",2357455,2359127,"-",,,"GQ602_005828","KAF4584455.1",520,"amine oxidase"
"Un","JAACLJ010000006.1",2360373,2361160,"+",,,"GQ602_005829","KAF4584456.1",227,"Vesicle transport v-SNARE protein vti1"
"Un","JAACLJ010000006.1",2361733,2367776,"+",,,"GQ602_005830","KAF4584457.1",1513,"ATP dependent DNA ligase domain protein"
"Un","JAACLJ010000006.1",2367958,2369052,"-",,,"GQ602_005831","KAF4584458.1",301,"hypothetical protein GQ602_005831"
"Un","JAACLJ010000006.1",2370025,2372536,"+",,,"GQ602_005832","KAF4584459.1",730,"XPG I-region protein"
"Un","JAACLJ010000006.1",2373219,2374063,"+",,,"GQ602_005833","KAF4584460.1",213,"RWD domain-containing protein"
"Un","JAACLJ010000006.1",2374325,2375729,"-",,,"GQ602_005834","KAF4584461.1",394,"hypothetical protein GQ602_005834"
"Un","JAACLJ010000006.1",2376368,2378164,"-",,,"GQ602_005835","KAF4584462.1",598,"RNA small subunit methyltransferase"
"Un","JAACLJ010000006.1",2378378,2379152,"+",,,"GQ602_005836","KAF4584463.1",237,"syntaxin 6"
"Un","JAACLJ010000006.1",2379517,2381127,"-",,,"GQ602_005837","KAF4584464.1",516,"Nucleoporin GLE1"
"Un","JAACLJ010000006.1",2383290,2387547,"+",,,"GQ602_005838","KAF4584465.1",1345,"Ribonuclease II/R"
"Un","JAACLJ010000006.1",2388842,2389922,"+",,,"GQ602_005839","KAF4584466.1",337,"Ferritin/ribonucleotide reductase-like protein"
"Un","JAACLJ010000006.1",2390569,2393084,"-",,,"GQ602_005840","KAF4584467.1",725,"V-type proton ATPase catalytic subunit A"
"Un","JAACLJ010000006.1",2393659,2395745,"-",,,"GQ602_005841","KAF4584468.1",637,"Sphingomyelin phosphodiesterase"
"Un","JAACLJ010000006.1",2396563,2399979,"-",,,"GQ602_005842","KAF4584469.1",1138,"PET127-like protein"
"Un","JAACLJ010000006.1",2400398,2403121,"+",,,"GQ602_005843","KAF4584470.1",870,"high-temperature-induced dauer-formation protein"
"Un","JAACLJ010000006.1",2403623,2406793,"+",,,"GQ602_005844","KAF4584471.1",1033,"Sec8 exocyst complex component specific domain protein"
"Un","JAACLJ010000006.1",2409123,2410767,"+",,,"GQ602_005845","KAF4584472.1",508,"Glucan synthesis regulatory protein"
"Un","JAACLJ010000006.1",2412162,2413418,"-",,,"GQ602_005846","KAF4584473.1",418,"Chitin-binding, domain 3"
"Un","JAACLJ010000006.1",2416346,2417016,"-",,,"GQ602_005847","KAF4584474.1",167,"hypothetical protein GQ602_005847"
"Un","JAACLJ010000006.1",2417777,2429558,"+",,,"GQ602_005848","KAF4584475.1",3888,"histone acetylase complex subunit"
"Un","JAACLJ010000006.1",2430155,2432473,"-",,,"GQ602_005849","KAF4584476.1",652,"acetoacetyl-CoA synthase"
"Un","JAACLJ010000006.1",2432529,2435039,"-",,,"GQ602_005850","KAF4584477.1",676,"anaphase-promoting complex subunit 6"
"Un","JAACLJ010000006.1",2435415,2436822,"+",,,"GQ602_005851","KAF4584478.1",452,"Arginine biosynthesis bifunctional protein ArgJ, mitochondrial"
"Un","JAACLJ010000006.1",2437157,2437736,"+",,,"GQ602_005852","KAF4584479.1",173,"hypothetical protein GQ602_005852"
"Un","JAACLJ010000006.1",2437847,2438604,"-",,,"GQ602_005853","KAF4584480.1",229,"Imidazoleglycerol-phosphate dehydratase"
"Un","JAACLJ010000006.1",2440169,2441541,"+",,,"GQ602_005854","KAF4584481.1",437,"translation initiation factor eIF-2B subunit delta"
"Un","JAACLJ010000006.1",2441715,2442092,"-",,,"GQ602_005855","KAF4584482.1",100,"putative NADH2 dehydrogenase (ubiquinone) 14K chain"
"Un","JAACLJ010000006.1",2449206,2450236,"+",,,"GQ602_005856","KAF4584483.1",322,"MED6 mediator sub complex component"
"Un","JAACLJ010000006.1",2451037,2451306,"+",,,"GQ602_005857","KAF4584484.1",89,"hypothetical protein GQ602_005857"
"Un","JAACLJ010000006.1",2451734,2455288,"-",,,"GQ602_005858","KAF4584485.1",1184,"DEAH-box RNA helicase"
"Un","JAACLJ010000006.1",2455519,2456034,"+",,,"GQ602_005859","KAF4584486.1",149,"hypothetical protein GQ602_005859"
"Un","JAACLJ010000006.1",2456356,2458230,"-",,,"GQ602_005860","KAF4584487.1",564,"serine/threonine-protein phosphatase 2B catalytic subunit"
"Un","JAACLJ010000006.1",2459095,2460187,"-",,,"GQ602_005861","KAF4584488.1",288,"hypothetical protein GQ602_005861"
"Un","JAACLJ010000006.1",2460551,2462419,"-",,,"GQ602_005862","KAF4584489.1",444,"Trimethyllysine dioxygenase"
"Un","JAACLJ010000006.1",2462708,2464711,"+",,,"GQ602_005863","KAF4584490.1",667,"ubiquitin hydrolase"
"Un","JAACLJ010000006.1",2466255,2467710,"+",,,"GQ602_005864","KAF4584491.1",406,"triose-phosphate transporter"
"Un","JAACLJ010000006.1",2468163,2470472,"-",,,"GQ602_005865","KAF4584492.1",401,"U1 snRNP protein"
"Un","JAACLJ010000006.1",2471133,2472696,"-",,,"GQ602_005866","KAF4584493.1",485,"Mitochondrial carrier domain protein"
"Un","JAACLJ010000006.1",2473113,2473623,"+",,,"GQ602_005867","KAF4584494.1",148,"putative mitochondrial ferredoxin"
"Un","JAACLJ010000006.1",2473728,2474726,"-",,,"GQ602_005868","KAF4584495.1",332,"hypothetical protein GQ602_005868"
"Un","JAACLJ010000006.1",2475184,2476235,"-",,,"GQ602_005869","KAF4584496.1",332,"alkaline phosphatase family protein"
"Un","JAACLJ010000006.1",2477706,2478518,"+",,,"GQ602_005870","KAF4584497.1",211,"emp24/gp25L/p24 family protein"
"Un","JAACLJ010000006.1",2479087,2480943,"+",,,"GQ602_005871","KAF4584498.1",593,"Pre-mRNA-processing protein 45"
"Un","JAACLJ010000006.1",2481641,2482996,"+",,,"GQ602_005872","KAF4584499.1",377,"glycoside hydrolase family 16"
"Un","JAACLJ010000006.1",2483338,2483973,"-",,,"GQ602_005873","KAF4584500.1",176,"Mitochondrial import inner membrane translocase subunit tim-22"
"Un","JAACLJ010000006.1",2484302,2485249,"-",,,"GQ602_005874","KAF4584501.1",225,"hypothetical protein GQ602_005874"
"Un","JAACLJ010000006.1",2485609,2486395,"-",,,"GQ602_005875","KAF4584502.1",224,"HAD-superfamily phosphatase"
"Un","JAACLJ010000006.1",2486716,2487183,"-",,,"GQ602_005876","KAF4584503.1",155,"hypothetical protein GQ602_005876"
"Un","JAACLJ010000006.1",2490201,2494087,"+",,,"GQ602_005877","KAF4584504.1",1274,"GATA transcription factor (Ams2)"
"Un","JAACLJ010000006.1",2494733,2496695,"+",,,"GQ602_005878","KAF4584505.1",603,"DNA polymerase alpha subunit B"
"Un","JAACLJ010000006.1",2497234,2498178,"-",,,"GQ602_005879","KAF4584506.1",314,"hypothetical protein GQ602_005879"
"Un","JAACLJ010000006.1",2498656,2499823,"+",,,"GQ602_005880","KAF4584507.1",315,"Methionine adenosyltransferase 2 subunit beta"
"Un","JAACLJ010000006.1",2500512,2502928,"+",,,"GQ602_005881","KAF4584508.1",784,"ubiquitin-like protein"
"Un","JAACLJ010000006.1",2504011,2506043,"-",,,"GQ602_005882","KAF4584509.1",322,"Farnesyl pyrophosphate synthetase"
"Un","JAACLJ010000006.1",2506218,2506991,"+",,,"GQ602_005883","KAF4584510.1",257,"hypothetical protein GQ602_005883"
"Un","JAACLJ010000007.1",4069,6275,"+",,,"GQ602_005884","KAF4582740.1",711,"fungal specific transcription factor"
"Un","JAACLJ010000007.1",6596,8103,"-",,,"GQ602_005885","KAF4582741.1",484,"Kynureninase"
"Un","JAACLJ010000007.1",9221,11426,"+",,,"GQ602_005886","KAF4582742.1",391,"indoleamine 2,3-dioxygenase pyrrole 2,3-dioxygenase"
"Un","JAACLJ010000007.1",12656,14003,"+",,,"GQ602_005887","KAF4582743.1",382,"2-oxoglutarate-dependent ethylene/succinate-forming enzyme"
"Un","JAACLJ010000007.1",15316,16278,"-",,,"GQ602_005888","KAF4582744.1",285,"hypothetical protein GQ602_005888"
"Un","JAACLJ010000007.1",17627,18530,"+",,,"GQ602_005889","KAF4582745.1",262,"hypothetical protein GQ602_005889"
"Un","JAACLJ010000007.1",50104,51558,"+",,,"GQ602_005890","KAF4582746.1",484,"hypothetical protein GQ602_005890"
"Un","JAACLJ010000007.1",51903,59922,"-",,,"GQ602_005891","KAF4582747.1",2212,"kinesin family protein"
"Un","JAACLJ010000007.1",60765,61852,"-",,,"GQ602_005892","KAF4582748.1",305,"hypothetical protein GQ602_005892"
"Un","JAACLJ010000007.1",62394,65742,"-",,,"GQ602_005893","KAF4582749.1",1041,"C6 transcription factor FacB"
"Un","JAACLJ010000007.1",66737,67499,"+",,,"GQ602_005894","KAF4582750.1",195,"Kinase binding protein"
"Un","JAACLJ010000007.1",67751,69511,"-",,,"GQ602_005895","KAF4582751.1",545,"proline dehydrogenase"
"Un","JAACLJ010000007.1",70013,70630,"-",,,"GQ602_005896","KAF4582752.1",186,"tim17 tim22 tim23 pmp24 family domain-containing"
"Un","JAACLJ010000007.1",71036,71495,"+",,,"GQ602_005897","KAF4582753.1",133,"hypothetical protein GQ602_005897"
"Un","JAACLJ010000007.1",71968,73671,"+",,,"GQ602_005898","KAF4582754.1",567,"Metallophosphoesterase domain protein"
"Un","JAACLJ010000007.1",75654,77455,"-",,,"GQ602_005899","KAF4582755.1",581,"mitochondrial import inner membrane translocase subunit tim-50"
"Un","JAACLJ010000007.1",79356,80453,"+",,,"GQ602_005900","KAF4582756.1",365,"hypothetical protein GQ602_005900"
"Un","JAACLJ010000007.1",83046,84050,"+",,,"GQ602_005901","KAF4582757.1",334,"Mipc synthase"
"Un","JAACLJ010000007.1",84679,85075,"-",,,"GQ602_005902","KAF4582758.1",114,"hydrophobin 3 precursor"
"Un","JAACLJ010000007.1",86085,87968,"+",,,"GQ602_005903","KAF4582759.1",307,"3 exoribonuclease family protein"
"Un","JAACLJ010000007.1",88269,89473,"-",,,"GQ602_005904","KAF4582760.1",350,"DUF605-domain-containing protein"
"Un","JAACLJ010000007.1",89773,91293,"+",,,"GQ602_005905","KAF4582761.1",468,"PDI protein A prpA"
"Un","JAACLJ010000007.1",91612,92393,"-",,,"GQ602_005906","KAF4582762.1",187,"hypothetical protein GQ602_005906"
"Un","JAACLJ010000007.1",99171,103490,"-",,,"GQ602_005907","KAF4582763.1",1024,"DUF221 domain-containing protein"
"Un","JAACLJ010000007.1",104781,106298,"+",,,"GQ602_005908","KAF4582764.1",505,"Secretory lipase family protein"
"Un","JAACLJ010000007.1",107060,109084,"-",,,"GQ602_005909","KAF4582765.1",616,"Siderochrome-iron transporter Sit1"
"Un","JAACLJ010000007.1",110055,110567,"+",,,"GQ602_005910","KAF4582766.1",170,"C6 zinc finger domain protein"
"Un","JAACLJ010000007.1",111291,115817,"+",,,"GQ602_005911","KAF4582767.1",1468,"NACHT and TPR domain protein"
"Un","JAACLJ010000007.1",116929,118458,"-",,,"GQ602_005912","KAF4582768.1",509,"hypothetical protein GQ602_005912"
"Un","JAACLJ010000007.1",118925,119730,"-",,,"GQ602_005913","KAF4582769.1",228,"DUF1264-domain-containing protein"
"Un","JAACLJ010000007.1",120340,121176,"+",,,"GQ602_005914","KAF4582770.1",278,"integron protein cassette protein"
"Un","JAACLJ010000007.1",121679,123325,"+",,,"GQ602_005915","KAF4582771.1",491,"FAD-dependent urate hydroxylase"
"Un","JAACLJ010000007.1",123827,124594,"+",,,"GQ602_005916","KAF4582772.1",255,"hypothetical protein GQ602_005916"
"Un","JAACLJ010000007.1",125983,127381,"+",,,"GQ602_005917","KAF4582773.1",403,"Peptidase cysteine/serine, trypsin-like protein"
"Un","JAACLJ010000007.1",127811,129386,"+",,,"GQ602_005918","KAF4582774.1",422,"major facilitator superfamily transporter"
"Un","JAACLJ010000007.1",129796,130367,"-",,,"GQ602_005919","KAF4582775.1",114,"RNA-binding protein"
"Un","JAACLJ010000007.1",131126,133528,"+",,,"GQ602_005920","KAF4582776.1",743,"hypothetical protein GQ602_005920"
"Un","JAACLJ010000007.1",134025,136512,"+",,,"GQ602_005921","KAF4582777.1",770,"ubiquinol-cytochrome-c reductase cytochrome c1"
"Un","JAACLJ010000007.1",137430,138842,"+",,,"GQ602_005922","KAF4582778.1",432,"male sterility domain containing protein"
"Un","JAACLJ010000007.1",142793,143845,"+",,,"GQ602_005923","KAF4582779.1",350,"hypothetical protein GQ602_005923"
"Un","JAACLJ010000007.1",144378,146190,"-",,,"GQ602_005924","KAF4582780.1",243,"serine protease"
"Un","JAACLJ010000007.1",147897,148793,"-",,,"GQ602_005925","KAF4582781.1",298,"hypothetical protein GQ602_005925"
"Un","JAACLJ010000007.1",149706,149945,"+",,,"GQ602_005926","KAF4582782.1",79,"hypothetical protein GQ602_005926"
"Un","JAACLJ010000007.1",151029,152294,"-",,,"GQ602_005927","KAF4582783.1",334,"polysaccharide deacetylase family protein"
"Un","JAACLJ010000007.1",154010,155679,"-",,,"GQ602_005928","KAF4582784.1",528,"Hexose transporter 2"
"Un","JAACLJ010000007.1",156902,159483,"-",,,"GQ602_005929","KAF4582785.1",823,"glycosyltransferase family 20 protein"
"Un","JAACLJ010000007.1",160061,162222,"+",,,"GQ602_005930","KAF4582786.1",695,"Quinic acid utilization activator"
"Un","JAACLJ010000007.1",162288,162608,"+",,,"GQ602_005931","KAF4582787.1",106,"fungal transcriptional regulatory protein"
"Un","JAACLJ010000007.1",164098,166379,"-",,,"GQ602_005932","KAF4582788.1",737,"C2H2 transcription factor"
"Un","JAACLJ010000007.1",170737,171444,"+",,,"GQ602_005933","KAF4582789.1",194,"Mpv17 / PMP22 family protein"
"Un","JAACLJ010000007.1",171677,173345,"-",,,"GQ602_005934","KAF4582790.1",537,"hypothetical protein GQ602_005934"
"Un","JAACLJ010000007.1",174098,175417,"+",,,"GQ602_005935","KAF4582791.1",439,"golgi transport complex component Cog5"
"Un","JAACLJ010000007.1",175586,176770,"+",,,"GQ602_005936","KAF4582792.1",394,"actin-binding protein Fragmin"
"Un","JAACLJ010000007.1",177068,177993,"+",,,"GQ602_005937","KAF4582793.1",291,"endo-1,4-beta-xylanase-like protein"
"Un","JAACLJ010000007.1",179114,183314,"+",,,"GQ602_005938","KAF4582794.1",1343,"protein family CysZ"
"Un","JAACLJ010000007.1",183902,184326,"-",,,"GQ602_005939","KAF4582795.1",121,"putative 29.1 kDa protein in cryB1 5\\'region"
"Un","JAACLJ010000007.1",184901,188478,"+",,,"GQ602_005940","KAF4582796.1",769,"Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB"
"Un","JAACLJ010000007.1",188566,189828,"-",,,"GQ602_005941","KAF4582797.1",420,"hypothetical protein GQ602_005941"
"Un","JAACLJ010000007.1",190730,193793,"+",,,"GQ602_005942","KAF4582798.1",1003,"DNA ligase I, ATP-dependent family protein"
"Un","JAACLJ010000007.1",194029,194853,"-",,,"GQ602_005943","KAF4582799.1",223,"uracil phosphoribosyltransferase"
"Un","JAACLJ010000007.1",196786,202373,"+",,,"GQ602_005944","KAF4582800.1",1726,"MYND finger family protein"
"Un","JAACLJ010000007.1",203620,205404,"+",,,"GQ602_005945","KAF4582801.1",493,"polyketide synthase"
"Un","JAACLJ010000007.1",205835,206197,"-",,,"GQ602_005946","KAF4582802.1",86,"hypothetical protein GQ602_005946"
"Un","JAACLJ010000007.1",206633,209341,"-",,,"GQ602_005947","KAF4582803.1",725,"hypothetical protein GQ602_005947"
"Un","JAACLJ010000007.1",210143,210945,"-",,,"GQ602_005948","KAF4582804.1",250,"Glutathione S-transferase protein"
"Un","JAACLJ010000007.1",211782,214165,"+",,,"GQ602_005949","KAF4582805.1",703,"Peptidase M43, pregnancy-associated plasma-A"
"Un","JAACLJ010000007.1",228630,230630,"+",,,"GQ602_005950","KAF4582806.1",666,"putative enterotoxin"
